"Voltage","Current","Active_Power","Apparent_Power","Reactive_Power","Power_Factor","Phase_angle","Frequency","Fordward_Energy","Reverse_Energy","Abs_Energy","Ind_Energy","Cap_Energy","Abs_Reactive_Energy","MeterStatus","SyStatus","createdAt"
210.23,1.38,262,290,-66,0.9,-0.15,50.02,27.64,0,27.64,0.59,1.7,2.32,10241,0,"2022-01-20T15:40:39.858Z"
210.41,1.39,263,292,-66,0.9,-0.15,50.01,27.64,0,27.64,0.59,1.7,2.32,10241,2,"2022-01-20T15:40:45.108Z"
211.48,1.38,264,292,-66,0.9,-0.15,50,27.64,0,27.64,0.59,1.7,2.32,10241,0,"2022-01-20T15:40:50.362Z"
211.41,1.38,264,292,-66,0.9,-0.15,50,27.64,0,27.64,0.59,1.7,2.32,10241,0,"2022-01-20T15:40:55.623Z"
211.33,1.38,263,291,-66,0.9,-0.15,50,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:00.891Z"
210.96,1.39,265,293,-66,0.9,-0.15,49.99,27.64,0,27.64,0.59,1.7,2.33,10241,2,"2022-01-20T15:41:06.145Z"
211.61,1.39,267,295,-67,0.9,-0.15,49.99,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:11.393Z"
211.9,1.36,260,289,-68,0.9,-0.16,49.99,27.64,0,27.64,0.59,1.7,2.33,10241,2,"2022-01-20T15:41:16.649Z"
212.39,1.35,259,287,-68,0.9,-0.16,49.99,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:21.925Z"
212.5,1.2,225,255,-65,0.88,-0.19,50,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:27.162Z"
212.24,1.41,272,300,-66,0.91,-0.19,50,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:32.423Z"
211.63,1.91,391,404,-20,0.97,0,49.99,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:37.671Z"
211.27,1.93,395,408,-20,0.97,0,49.97,27.64,0,27.64,0.59,1.7,2.33,10241,2,"2022-01-20T15:41:42.941Z"
211.33,1.88,384,396,-20,0.97,0.01,49.98,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:48.188Z"
211.57,1.86,381,393,-21,0.97,0.01,50.01,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:53.443Z"
211.91,1.83,374,387,-21,0.97,0.01,50.02,27.64,0,27.64,0.59,1.7,2.33,10241,0,"2022-01-20T15:41:58.697Z"
211.63,1.81,370,383,-21,0.97,0.01,50.01,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:03.967Z"
211.48,1.81,370,382,-22,0.97,0,50.01,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:09.217Z"
211.46,1.82,371,384,-22,0.97,0.01,50,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:14.475Z"
211.56,1.77,362,374,-22,0.97,0,50,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:19.731Z"
211.03,1.82,370,383,-23,0.97,0,50,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:24.996Z"
211.19,1.74,355,367,-23,0.97,0,50,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:30.239Z"
210.3,1.75,356,369,-24,0.96,0,50,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:35.499Z"
210.87,1.74,354,367,-23,0.97,0,50,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:40.757Z"
211.68,1.72,351,363,-23,0.97,0,49.99,27.65,0,27.65,0.59,1.7,2.33,10241,2,"2022-01-20T15:42:46.029Z"
211.5,1.73,354,366,-23,0.97,0,49.99,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:42:51.269Z"
211.79,1.77,362,375,-24,0.97,0.01,49.98,27.65,0,27.65,0.59,1.7,2.33,10241,2,"2022-01-20T15:42:56.527Z"
211.97,1.73,354,366,-23,0.97,0.01,49.98,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:01.781Z"
211.94,1.74,356,368,-23,0.97,0,49.98,27.65,0,27.65,0.59,1.7,2.33,10241,2,"2022-01-20T15:43:07.043Z"
211.88,1.75,358,370,-24,0.97,0,49.98,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:12.298Z"
211.94,1.73,354,366,-24,0.97,0,49.97,27.65,0,27.65,0.59,1.7,2.33,10241,2,"2022-01-20T15:43:17.557Z"
211.84,1.72,352,364,-24,0.97,0,50.02,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:22.807Z"
211.28,1.73,352,364,-24,0.97,0,50.05,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:28.084Z"
211.43,1.73,353,365,-24,0.97,0.01,50.02,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:33.331Z"
211.89,1.71,350,362,-24,0.97,0,50.01,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:38.575Z"
211.61,1.72,351,364,-24,0.97,0,50.02,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:43.841Z"
210.05,1.59,321,333,-23,0.96,0,50.02,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:43:49.112Z"
209.19,1.76,354,367,-24,0.96,0,50.02,27.65,0,27.65,0.59,1.7,2.33,10241,2,"2022-01-20T15:43:54.339Z"
209.54,1.74,353,365,-24,0.97,0,50.01,27.65,0,27.65,0.59,1.7,2.33,10241,2,"2022-01-20T15:43:59.607Z"
208.98,1.76,356,368,-24,0.96,0,50,27.65,0,27.65,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:04.853Z"
209.55,1.72,348,360,-24,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:10.125Z"
209.3,1.73,350,362,-24,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:15.369Z"
209.29,1.74,352,364,-24,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,2,"2022-01-20T15:44:20.627Z"
208.42,1.74,349,361,-25,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:25.895Z"
208.29,1.73,347,359,-25,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:31.151Z"
207.88,1.77,356,368,-24,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:36.395Z"
208.06,1.76,354,366,-24,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,2,"2022-01-20T15:44:41.659Z"
208.22,1.76,353,365,-24,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:46.910Z"
208.72,1.74,351,363,-24,0.97,0,50,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:52.177Z"
209.1,1.75,353,365,-24,0.97,0,49.99,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:44:57.429Z"
208.76,1.74,351,363,-23,0.97,0,49.99,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:02.683Z"
208.73,1.76,354,366,-24,0.96,0,49.98,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:07.937Z"
208.89,1.74,351,364,-24,0.97,0,49.99,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:13.207Z"
207.95,1.76,353,365,-24,0.96,0,49.99,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:18.449Z"
208.42,1.75,352,364,-25,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,2,"2022-01-20T15:45:23.703Z"
207.66,1.76,352,365,-25,0.97,0,50.02,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:28.962Z"
207.98,1.75,351,363,-24,0.96,0,50.02,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:34.239Z"
208.08,1.8,361,373,-24,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:39.477Z"
208.46,1.78,358,371,-25,0.97,0,50.01,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:44.729Z"
207.52,1.77,353,366,-24,0.96,0,49.99,27.66,0,27.66,0.59,1.7,2.33,10241,2,"2022-01-20T15:45:49.989Z"
208.14,1.73,346,359,-24,0.96,0,49.98,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:45:55.257Z"
208.07,1.73,347,360,-24,0.97,0,49.97,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:00.503Z"
208.37,1.82,364,378,-26,0.96,0,49.98,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:05.755Z"
208.37,1.62,323,337,-24,0.96,-0.01,49.99,27.66,0,27.66,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:11.020Z"
208.28,1.57,313,326,-24,0.96,-0.01,49.99,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:16.287Z"
205.79,1.79,354,367,-25,0.96,0,50.01,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:21.533Z"
207.49,1.77,354,367,-25,0.96,0,50,27.67,0,27.67,0.59,1.7,2.33,10241,2,"2022-01-20T15:46:26.783Z"
207.48,1.71,341,354,-24,0.96,0,49.99,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:32.037Z"
206.19,1.8,359,372,-25,0.96,0,49.99,27.67,0,27.67,0.59,1.7,2.33,10241,2,"2022-01-20T15:46:37.305Z"
205.83,1.85,366,379,-26,0.96,0,49.98,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:42.553Z"
205.93,1.8,358,371,-25,0.96,0,49.98,27.67,0,27.67,0.59,1.7,2.33,10241,2,"2022-01-20T15:46:47.815Z"
205.82,1.81,359,372,-25,0.96,0,50,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:53.061Z"
205.4,1.82,361,374,-25,0.96,0,50.02,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:46:58.353Z"
205.54,1.83,362,375,-25,0.96,-0.01,50.02,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:03.588Z"
205.23,1.82,360,373,-25,0.96,0,50.02,27.67,0,27.67,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:08.837Z"
204.97,1.77,350,363,-25,0.96,0,50.01,27.67,0,27.67,0.59,1.7,2.33,10241,2,"2022-01-20T15:47:14.091Z"
205.53,1.78,354,366,-25,0.96,0,50.01,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:19.355Z"
205.27,1.81,358,372,-26,0.96,0,50.01,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:24.605Z"
206.51,1.78,354,367,-25,0.97,0,50,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:29.864Z"
207.01,1.75,349,361,-25,0.97,0,49.98,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:35.117Z"
206.9,1.74,348,360,-25,0.97,0,49.98,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:40.390Z"
206.54,1.78,354,367,-24,0.96,0,49.98,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:45.631Z"
206.43,1.8,358,371,-24,0.97,0,49.98,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:50.887Z"
206.41,1.84,365,379,-25,0.96,0,49.98,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:47:56.145Z"
206.56,1.78,354,366,-24,0.97,0,49.97,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:01.425Z"
206.9,1.79,358,371,-24,0.96,0,50,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:06.659Z"
206.38,1.73,344,357,-24,0.96,0,50.02,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:11.924Z"
205.44,1.81,359,371,-26,0.97,0,50.05,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:17.171Z"
205.82,1.8,358,370,-24,0.96,0,50.04,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:22.525Z"
205.34,1.82,362,374,-26,0.97,0,50.03,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:27.685Z"
205.51,1.81,359,371,-26,0.96,-0.01,50.03,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:32.942Z"
205.65,1.81,360,373,-24,0.97,0,50.03,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:38.207Z"
205.04,1.83,362,374,-25,0.97,0,50.03,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:43.472Z"
204.22,1.87,367,381,-28,0.96,0,50.03,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:48.713Z"
204.45,1.84,363,376,-25,0.97,0,50.04,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:53.965Z"
204.32,1.83,361,374,-27,0.97,0,50.03,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:48:59.223Z"
205.33,1.83,362,375,-25,0.96,-0.01,50.03,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:04.496Z"
205.09,1.66,327,340,-24,0.96,-0.01,50.01,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:09.735Z"
203.73,1.81,356,368,-23,0.96,0,50.01,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:14.995Z"
204.44,1.78,350,363,-24,0.96,0,50.02,27.68,0,27.68,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:20.258Z"
202.98,1.83,358,371,-27,0.97,0,50.01,27.69,0,27.69,0.59,1.7,2.33,10241,2,"2022-01-20T15:49:25.523Z"
202.74,1.83,358,371,-27,0.97,-0.01,50,27.69,0,27.69,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:30.761Z"
205.12,1.84,364,377,-26,0.96,0,50,27.69,0,27.69,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:36.025Z"
205.02,1.83,363,375,-25,0.97,0,49.99,27.69,0,27.69,0.59,1.7,2.33,10241,2,"2022-01-20T15:49:41.292Z"
204.8,1.82,360,373,-24,0.97,0,49.98,27.69,0,27.69,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:46.547Z"
205.27,1.82,361,374,-23,0.97,0,49.99,27.69,0,27.69,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:51.789Z"
206.22,1.83,364,377,-23,0.97,0,49.99,27.69,0,27.69,0.59,1.7,2.33,10241,0,"2022-01-20T15:49:57.047Z"
206.11,1.75,347,359,-23,0.96,-0.01,50,27.69,0,27.69,0.59,1.7,2.33,10241,0,"2022-01-20T15:50:02.303Z"
204.81,1.68,331,344,-24,0.96,-0.01,50.02,27.69,0,27.69,0.59,1.7,2.33,10241,2,"2022-01-20T15:50:07.575Z"
204.48,1.8,355,368,-25,0.96,0,50.03,27.69,0,27.69,0.59,1.7,2.33,10241,2,"2022-01-20T15:50:12.815Z"
206.01,1.79,355,368,-26,0.96,0,50.03,27.69,0,27.69,0.59,1.7,2.33,10241,2,"2022-01-20T15:50:18.086Z"
205.7,1.78,354,367,-24,0.96,0,50.02,27.69,0,27.69,0.59,1.7,2.33,10241,0,"2022-01-20T15:50:23.331Z"
204.93,1.78,353,365,-25,0.96,0,50.02,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:50:28.588Z"
205.08,1.79,353,366,-25,0.96,-0.01,50.02,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:50:33.843Z"
205.69,1.79,354,367,-25,0.97,-0.01,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:50:39.105Z"
205.99,1.75,349,361,-25,0.97,0,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:50:44.362Z"
205.99,1.77,351,364,-25,0.97,0,50,27.7,0,27.7,0.59,1.7,2.33,10241,2,"2022-01-20T15:50:49.621Z"
206.36,1.78,355,368,-23,0.97,0,50,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:50:54.871Z"
205.91,1.79,355,367,-23,0.97,0,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:00.133Z"
204.27,1.81,357,369,-24,0.97,0,50.02,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:05.381Z"
203.27,1.82,356,369,-26,0.96,0,50.02,27.7,0,27.7,0.59,1.7,2.33,10241,2,"2022-01-20T15:51:10.643Z"
202.86,1.83,358,370,-27,0.96,-0.01,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:15.897Z"
203.87,1.81,355,368,-25,0.96,0,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:21.150Z"
203.45,1.82,357,369,-24,0.97,0,49.99,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:26.407Z"
204.42,1.8,355,368,-24,0.97,0,50,27.7,0,27.7,0.59,1.7,2.33,10241,2,"2022-01-20T15:51:31.669Z"
203.95,1.81,356,369,-24,0.97,-0.01,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:36.924Z"
203.91,1.81,355,368,-24,0.96,0,50.02,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:42.183Z"
204.27,1.79,353,365,-25,0.97,0,50.02,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:47.437Z"
206.36,1.79,357,369,-24,0.97,0,50.03,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:52.708Z"
208.02,1.78,357,369,-25,0.97,0,50.03,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:51:57.951Z"
206.49,1.78,355,368,-24,0.97,0,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:03.205Z"
206.81,1.78,355,367,-24,0.97,0,50,27.7,0,27.7,0.59,1.7,2.33,10241,2,"2022-01-20T15:52:08.463Z"
206.28,1.78,355,368,-24,0.97,0,50.01,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:13.733Z"
206.16,1.78,354,366,-24,0.97,0,50,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:18.972Z"
206.26,1.81,360,373,-23,0.96,0,50,27.7,0,27.7,0.59,1.7,2.33,10241,2,"2022-01-20T15:52:24.235Z"
206.16,1.8,357,370,-23,0.96,0,49.99,27.7,0,27.7,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:29.485Z"
209.09,1.37,259,286,-64,0.91,-0.14,50,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:34.753Z"
210.08,1.37,261,288,-65,0.91,-0.15,50,27.71,0,27.71,0.59,1.7,2.33,10241,2,"2022-01-20T15:52:39.999Z"
206.95,1.39,260,287,-64,0.91,-0.15,50,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:45.257Z"
208.35,1.37,259,286,-64,0.9,-0.15,50.01,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:50.515Z"
206.46,1.39,260,287,-63,0.91,-0.14,50.01,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:52:55.783Z"
209.99,1.36,259,286,-66,0.9,-0.15,50,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:01.031Z"
210.21,1.37,261,288,-65,0.91,-0.15,49.99,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:06.287Z"
209.84,1.37,259,286,-65,0.9,-0.15,49.99,27.71,0,27.71,0.59,1.7,2.33,10241,2,"2022-01-20T15:53:11.545Z"
211.96,1.35,258,285,-66,0.9,-0.16,50.01,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:16.810Z"
211.72,1.35,258,286,-66,0.9,-0.16,50.02,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:22.055Z"
209.98,1.37,261,288,-66,0.9,-0.15,50.01,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:27.313Z"
209.07,1.37,258,286,-65,0.9,-0.15,50,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:32.561Z"
210.54,1.36,259,286,-66,0.9,-0.15,49.98,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:37.836Z"
209.94,1.36,259,286,-66,0.9,-0.15,49.97,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:43.083Z"
208.86,1.36,257,284,-65,0.9,-0.15,49.97,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:48.340Z"
209.83,1.36,259,286,-65,0.9,-0.15,49.97,27.71,0,27.71,0.59,1.7,2.33,10241,2,"2022-01-20T15:53:53.589Z"
210.77,1.34,255,282,-66,0.9,-0.16,49.96,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:53:58.865Z"
211.15,1.38,263,290,-65,0.91,-0.15,49.97,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:54:04.105Z"
210.41,1.38,262,289,-66,0.91,-0.15,49.99,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:54:09.385Z"
210.14,1.38,263,290,-66,0.91,-0.15,49.99,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:54:14.617Z"
210.33,1.37,261,288,-66,0.91,-0.15,49.99,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:54:19.885Z"
211,1.36,259,286,-66,0.91,-0.15,49.98,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:54:25.139Z"
210.97,1.36,260,287,-67,0.91,-0.15,49.98,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:54:30.387Z"
210.93,1.39,266,292,-66,0.91,-0.15,50,27.71,0,27.71,0.59,1.7,2.33,10241,0,"2022-01-20T15:54:35.652Z"
212.47,1.37,262,289,-66,0.9,-0.16,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:54:40.909Z"
212.61,1.34,257,284,-67,0.9,-0.17,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:54:46.161Z"
212.71,1.32,253,281,-67,0.9,-0.17,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:54:51.417Z"
212.87,1.3,249,277,-67,0.9,-0.17,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,2,"2022-01-20T15:54:56.674Z"
212.93,1.38,266,293,-67,0.91,-0.15,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:01.945Z"
213.43,1.31,252,280,-67,0.9,-0.17,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:07.185Z"
211.9,1.38,266,293,-67,0.91,-0.15,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:12.441Z"
211.92,1.35,259,286,-67,0.9,-0.16,50,27.72,0,27.72,0.59,1.71,2.33,10241,2,"2022-01-20T15:55:17.701Z"
212.3,1.36,261,288,-67,0.9,-0.15,50,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:22.965Z"
210.77,1.36,259,285,-66,0.9,-0.15,50,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:28.211Z"
211.09,1.35,258,285,-66,0.91,-0.15,50,27.72,0,27.72,0.59,1.71,2.33,10241,2,"2022-01-20T15:55:33.467Z"
211.41,1.36,260,287,-67,0.9,-0.16,50,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:38.731Z"
212.34,1.39,267,295,-68,0.9,-0.16,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:43.991Z"
211.76,1.36,260,287,-66,0.9,-0.16,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:49.239Z"
211.76,1.37,261,289,-67,0.91,-0.16,50.01,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:54.504Z"
212.06,1.35,259,286,-67,0.9,-0.16,50,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:55:59.753Z"
211.24,1.36,260,287,-66,0.9,-0.15,49.99,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:56:05.031Z"
211.87,1.35,259,286,-66,0.9,-0.16,50,27.72,0,27.72,0.59,1.71,2.33,10241,2,"2022-01-20T15:56:10.265Z"
211.96,1.36,260,287,-66,0.9,-0.15,50,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:56:15.519Z"
212.54,1.34,258,285,-66,0.91,-0.16,49.99,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:56:20.773Z"
212.1,1.36,260,287,-66,0.9,-0.16,49.98,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:56:26.037Z"
212.37,1.29,245,273,-67,0.9,-0.18,49.98,27.72,0,27.72,0.59,1.71,2.33,10241,2,"2022-01-20T15:56:31.301Z"
213.24,1.37,265,292,-67,0.9,-0.15,49.99,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:56:36.547Z"
212.82,1.3,248,276,-67,0.9,-0.17,50,27.72,0,27.72,0.59,1.71,2.33,10241,0,"2022-01-20T15:56:41.803Z"
212.3,1.37,262,290,-67,0.9,-0.15,50,27.73,0,27.73,0.59,1.71,2.34,10241,2,"2022-01-20T15:56:47.067Z"
212.7,1.29,247,275,-67,0.9,-0.17,50.01,27.73,0,27.73,0.59,1.71,2.34,10241,0,"2022-01-20T15:56:52.321Z"
211.47,1.31,249,277,-67,0.9,-0.17,50.01,27.73,0,27.73,0.59,1.71,2.34,10241,0,"2022-01-20T15:56:57.577Z"
212.26,1.3,248,276,-67,0.9,-0.17,50.01,27.73,0,27.73,0.59,1.71,2.34,10241,0,"2022-01-20T15:57:02.833Z"
212.62,1.28,244,272,-68,0.9,-0.16,50.01,27.73,0,27.73,0.59,1.71,2.34,10241,2,"2022-01-20T15:57:08.087Z"
212.69,1.35,260,287,-68,0.9,-0.16,50,27.73,0,27.73,0.59,1.71,2.34,10241,0,"2022-01-20T15:57:13.347Z"
212.21,1.36,260,288,-66,0.9,-0.16,50,27.73,0,27.73,0.59,1.71,2.34,10241,0,"2022-01-20T15:57:18.605Z"
212.11,1.35,258,286,-67,0.9,-0.16,49.99,27.73,0,27.73,0.59,1.71,2.34,10241,2,"2022-01-20T15:57:23.861Z"
212.09,1.36,261,288,-67,0.9,-0.15,49.99,27.73,0,27.73,0.59,1.71,2.34,10241,0,"2022-01-20T15:57:29.119Z"
